MO,Day,YR,Datetime,DBT,Rhum,Consumed Industrial
1,22,2022,1/22/2022,32,88,4410.191507
1,22,2022,1/22/2022,32,88,4405.599207
1,22,2022,1/22/2022,32,88,4236.865434
1,22,2022,1/22/2022,32,87.66666667,4258.271522
1,22,2022,1/22/2022,33,87,4134.241108
1,22,2022,1/22/2022,34,85.21428571,3881.081306
1,22,2022,1/22/2022,36,79.31481481,3430.786862
1,22,2022,1/22/2022,38,70.4,2978.009893
1,22,2022,1/22/2022,40,62.94642857,2551.745283
1,22,2022,1/22/2022,42,58.28571429,2138.087022
1,22,2022,1/22/2022,43,55.94545455,1971.40464
1,22,2022,1/22/2022,43,53.03636364,2054.105298
1,22,2022,1/22/2022,42,54.25925926,2395.735095
1,22,2022,1/22/2022,40,57.69090909,2833.137333
1,22,2022,1/22/2022,38,61.07272727,3188.910523
1,22,2022,1/22/2022,37,64.66071429,3306.365884
1,22,2022,1/22/2022,35,69.55357143,3520.651148
1,22,2022,1/22/2022,34,73.14545455,3661.866465
1,22,2022,1/22/2022,32,75.85454545,4202.197553
1,23,2022,1/23/2022,31,77,4409.875795
1,23,2022,1/23/2022,31,76.4,4425.815697
1,23,2022,1/23/2022,30,76.29411765,4593.918929
1,23,2022,1/23/2022,29,77.7962963,4841.188872
1,23,2022,1/23/2022,28,79.45454545,5114.830037
1,23,2022,1/23/2022,28,79.83928571,5308.410836
1,23,2022,1/23/2022,27,81.48214286,5445.545229
1,23,2022,1/23/2022,26,82.83928571,5323.232564
1,23,2022,1/23/2022,27,80.58490566,4955.416945
1,23,2022,1/23/2022,29,75.14814815,4480.742871
1,23,2022,1/23/2022,34,63.24074074,3603.776923
1,23,2022,1/23/2022,39,49.05357143,2667.452937
1,23,2022,1/23/2022,43,46.86666667,1823.594292
1,23,2022,1/23/2022,46,45.54545455,1138.05948
1,23,2022,1/23/2022,48,44.92857143,1068.101086
1,23,2022,1/23/2022,49,44.125,1139.718983
1,23,2022,1/23/2022,49,42.90740741,1230.546598
1,23,2022,1/23/2022,48,43.21818182,1331.677732
1,23,2022,1/23/2022,46,45.96428571,1494.230215
1,23,2022,1/23/2022,44,49.33928571,1946.645982
1,23,2022,1/23/2022,42,51.76785714,2293.661061
1,23,2022,1/23/2022,41,54.19642857,2376.164427
1,23,2022,1/23/2022,39,56.78571429,2668.856342
1,23,2022,1/23/2022,38,58.36363636,3031.678277
1,24,2022,1/24/2022,37,60,4304.218308
1,24,2022,1/24/2022,36,61.63636364,4182.727359
1,24,2022,1/24/2022,36,63.31372549,4070.230244
1,24,2022,1/24/2022,35,64.625,4282.706691
1,24,2022,1/24/2022,35,65.58181818,4567.820836
1,24,2022,1/24/2022,35,66.80357143,5045.588957
1,24,2022,1/24/2022,34,67.74545455,5343.721735
1,24,2022,1/24/2022,34,69.05357143,5022.80488
1,24,2022,1/24/2022,34,70.69090909,4841.402269
1,24,2022,1/24/2022,37,66.48148148,4383.263348
1,24,2022,1/24/2022,42,58.07272727,3700.924772
1,24,2022,1/24/2022,47,51.38181818,3074.792904
1,24,2022,1/24/2022,51,47.14285714,3340.90711
1,24,2022,1/24/2022,54,43.81818182,3818.162798
1,24,2022,1/24/2022,56,41.21818182,4186.808133
1,24,2022,1/24/2022,58,38.03636364,4566.00527
1,24,2022,1/24/2022,58,37.375,4704.509802
1,24,2022,1/24/2022,57,39.83636364,4716.401587
1,24,2022,1/24/2022,55,43.31481481,4260.571846
1,24,2022,1/24/2022,53,47.10714286,3587.930041
1,24,2022,1/24/2022,52,49.42857143,2917.697435
1,24,2022,1/24/2022,50,51.49090909,2194.798535
1,24,2022,1/24/2022,50,52.82142857,1525.60272
1,24,2022,1/24/2022,49,54,779.226769
1,25,2022,1/25/2022,49,55.21818182,2487.966335
1,25,2022,1/25/2022,48,56.46428571,2058.710523
1,25,2022,1/25/2022,48,57.32075472,1838.652479
1,25,2022,1/25/2022,47,58.83928571,1751.012474
1,25,2022,1/25/2022,47,60,1853.405635
1,25,2022,1/25/2022,47,61.375,2126.026701
1,25,2022,1/25/2022,47,63.26785714,2257.738456
1,25,2022,1/25/2022,46,64.75,2304.80048
1,25,2022,1/25/2022,46,65.41818182,2436.366938
1,25,2022,1/25/2022,47,65.05357143,2567.307786
1,25,2022,1/25/2022,49,62.75925926,2803.344581
1,25,2022,1/25/2022,52,57.875,3096.109283
1,25,2022,1/25/2022,56,54.8,3908.32023
1,25,2022,1/25/2022,57,53.71428571,4173.755399
1,25,2022,1/25/2022,58,52.92857143,4419.769026
1,25,2022,1/25/2022,59,52.82142857,4649.117734
1,25,2022,1/25/2022,58,53.60714286,4597.148252
1,25,2022,1/25/2022,58,55.58928571,4733.810303
1,25,2022,1/25/2022,56,58.30909091,4283.07869
1,25,2022,1/25/2022,54,61.25,3635.484297
1,25,2022,1/25/2022,53,63.16666667,2992.422394
1,25,2022,1/25/2022,51,63.10909091,2153.664545
1,25,2022,1/25/2022,48,66.35714286,1457.455717
1,25,2022,1/25/2022,44,69.76785714,1298.196753
1,26,2022,1/26/2022,41,73.71428571,3371.719699
1,26,2022,1/26/2022,38,76.375,3516.871336
1,26,2022,1/26/2022,36,76.59183673,3651.551297
1,26,2022,1/26/2022,34,77.83636364,3929.24281
1,26,2022,1/26/2022,33,78.16363636,4322.436573
1,26,2022,1/26/2022,32,78.48214286,4941.918777
1,26,2022,1/26/2022,31,78.33928571,5212.216287
1,26,2022,1/26/2022,31,77.39285714,4921.061042
1,26,2022,1/26/2022,31,74.56363636,4822.258281
1,26,2022,1/26/2022,34,65.12,4516.057623
1,26,2022,1/26/2022,37,55.53571429,4215.089721
1,26,2022,1/26/2022,41,47.42857143,3763.937701
1,26,2022,1/26/2022,44,44.625,3467.750253
1,26,2022,1/26/2022,47,42.72727273,3214.07878
1,26,2022,1/26/2022,48,40.30909091,3351.796336
1,26,2022,1/26/2022,49,34,3494.629586
1,26,2022,1/26/2022,49,32.8,3631.638095
1,26,2022,1/26/2022,47,35.34545455,3690.710706
1,26,2022,1/26/2022,44,35.46428571,3959.148096
1,26,2022,1/26/2022,42,35.64285714,3966.464175
1,26,2022,1/26/2022,40,38.42592593,3795.702987
1,26,2022,1/26/2022,38,40.10714286,3479.222418
1,26,2022,1/26/2022,37,42.2,3066.490788
1,26,2022,1/26/2022,36,43.64285714,2828.558516
1,27,2022,1/27/2022,36,44.32142857,4361.972403
1,27,2022,1/27/2022,36,46.14814815,4093.781897
1,27,2022,1/27/2022,37,57.45283019,3836.752112
1,27,2022,1/27/2022,37,69.35714286,3869.479501
1,27,2022,1/27/2022,37,74.25925926,4121.857257
1,27,2022,1/27/2022,36,75.90909091,4725.251658
1,27,2022,1/27/2022,35,74.44642857,5004.963504
1,27,2022,1/27/2022,34,73.07272727,4847.304729
1,27,2022,1/27/2022,34,70.09090909,4757.379477
1,27,2022,1/27/2022,36,62.41818182,4527.67191
1,27,2022,1/27/2022,39,52.29090909,4177.898098
1,27,2022,1/27/2022,42,46.30357143,3835.24255
1,27,2022,1/27/2022,44,43.27272727,3627.520765
1,27,2022,1/27/2022,46,41.55769231,3415.991628
1,27,2022,1/27/2022,48,39.78431373,3458.718787
1,27,2022,1/27/2022,50,37.78571429,3615.055557
1,27,2022,1/27/2022,51,36.21428571,3776.829728
1,27,2022,1/27/2022,51,36.625,3933.519129
1,27,2022,1/27/2022,49,38.90909091,3757.853842
1,27,2022,1/27/2022,48,41.28571429,3419.974143
1,27,2022,1/27/2022,47,43.19642857,2905.820809
1,27,2022,1/27/2022,46,44.61111111,2337.48969
1,27,2022,1/27/2022,46,44.875,1668.044631
1,27,2022,1/27/2022,45,44.73214286,1181.742176
1,28,2022,1/28/2022,44,46.85454545,3136.906398
1,28,2022,1/28/2022,44,47.6,2783.702111
1,28,2022,1/28/2022,43,48.84782609,2789.165538
1,28,2022,1/28/2022,41,54.47169811,3168.796905
1,28,2022,1/28/2022,40,58.98214286,3555.927904
1,28,2022,1/28/2022,38,64.30357143,4302.914533
1,28,2022,1/28/2022,38,65.98148148,4381.765135
1,28,2022,1/28/2022,38,64.58181818,4154.930754
1,28,2022,1/28/2022,39,62.69642857,4053.515011
1,28,2022,1/28/2022,40,61.50909091,4026.53858
1,28,2022,1/28/2022,41,57.5,3986.464456
1,28,2022,1/28/2022,43,52.8,3787.422671
1,28,2022,1/28/2022,47,48.9245283,3382.817276
1,28,2022,1/28/2022,48,48.90740741,3581.945943
1,28,2022,1/28/2022,46,46.90909091,3723.041073
1,28,2022,1/28/2022,46,43.66071429,3833.22921
1,28,2022,1/28/2022,43,52.07142857,4371.066656
1,28,2022,1/28/2022,40,53.375,4835.56912
1,28,2022,1/28/2022,39,51.07142857,4851.722921
1,28,2022,1/28/2022,38,52.5,4690.102385
1,28,2022,1/28/2022,36,62.28571429,4492.869497
1,28,2022,1/28/2022,35,67.125,4078.989919
1,28,2022,1/28/2022,34,69.58928571,3668.498512
1,28,2022,1/28/2022,33,73.82142857,3488.135537
1,29,2022,1/29/2022,31,84.27272727,4281.946637
1,29,2022,1/29/2022,31,73.41071429,4299.761235
1,29,2022,1/29/2022,30,64.48837209,4477.905283
1,29,2022,1/29/2022,29,58.20754717,4699.982505
1,29,2022,1/29/2022,28,65.35714286,5007.338817
1,29,2022,1/29/2022,27,65.625,5383.969823
1,29,2022,1/29/2022,26,63.69090909,5565.663833
1,29,2022,1/29/2022,25,64.625,5494.75185
1,29,2022,1/29/2022,25,64.96363636,5409.054757
1,29,2022,1/29/2022,25,57.75,5339.953847
1,29,2022,1/29/2022,26,52.52727273,5099.432921
1,29,2022,1/29/2022,28,46.53571429,4681.831297
1,29,2022,1/29/2022,30,41.21818182,4260.460912
1,29,2022,1/29/2022,32,36.40909091,3888.842901
1,29,2022,1/29/2022,34,30.41071429,3564.210421
1,29,2022,1/29/2022,35,26.60714286,3452.79022
1,29,2022,1/29/2022,36,26.375,3431.819971
1,29,2022,1/29/2022,35,27.67857143,3799.016594
1,29,2022,1/29/2022,34,29.38181818,4019.614131
1,29,2022,1/29/2022,33,31.19298246,4160.164616
1,29,2022,1/29/2022,32,33.94444444,4252.44467
1,29,2022,1/29/2022,31,34,4281.598239
1,29,2022,1/29/2022,30,34.625,4405.326265
1,29,2022,1/29/2022,29,37.2,4855.472397
1,30,2022,1/30/2022,29,37.60714286,4938.094211
1,30,2022,1/30/2022,29,38.03636364,4946.214329
1,30,2022,1/30/2022,28,37.78,5134.072803
1,30,2022,1/30/2022,28,40,5227.726053
1,30,2022,1/30/2022,29,42.34545455,5214.86059
1,30,2022,1/30/2022,29,43.59615385,5399.827138
1,30,2022,1/30/2022,30,43,5231.449634
1,30,2022,1/30/2022,31,43.92857143,4748.297591
1,30,2022,1/30/2022,32,43.94642857,4345.681932
1,30,2022,1/30/2022,35,41.67272727,3646.495259
1,30,2022,1/30/2022,41,40.92727273,2351.223881
1,30,2022,1/30/2022,44,42.34545455,1609.917765
1,30,2022,1/30/2022,47,41.53571429,975.7471281
1,30,2022,1/30/2022,49,39.85714286,1038.525512
1,30,2022,1/30/2022,52,37.875,1159.055121
1,30,2022,1/30/2022,54,36.23214286,1582.173142
1,30,2022,1/30/2022,55,34.85454545,1845.458607
1,30,2022,1/30/2022,56,31.69642857,2161.307712
1,30,2022,1/30/2022,53,34.92857143,1638.027752
1,30,2022,1/30/2022,52,38.07142857,1447.17111
1,30,2022,1/30/2022,50,41.28571429,1331.070234
1,30,2022,1/30/2022,48,44,1222.557824
1,30,2022,1/30/2022,46,47.73214286,1265.864976
1,30,2022,1/30/2022,45,49.30357143,1570.882243
1,31,2022,1/31/2022,45,50,2886.15012
1,31,2022,1/31/2022,45,49.19281046,2558.088977
1,31,2022,1/31/2022,46,48.38562092,2137.260901
1,31,2022,1/31/2022,46,47.57843137,2100.192405
1,31,2022,1/31/2022,47,46.77124183,2105.218106
1,31,2022,1/31/2022,47,45.96405229,2412.579068
1,31,2022,1/31/2022,48,45.15686275,2593.034928
1,31,2022,1/31/2022,48,44.3496732,2510.030806
1,31,2022,1/31/2022,49,43.54248366,2650.232204
1,31,2022,1/31/2022,50,42.73529412,2855.405543
1,31,2022,1/31/2022,50,41.92810458,3003.39464
1,31,2022,1/31/2022,51,41.12091503,3180.440609
1,31,2022,1/31/2022,51,40.31372549,3296.884869
1,31,2022,1/31/2022,52,35.23913043,3478.535596
1,31,2022,1/31/2022,54,29.44444444,3877.921999
1,31,2022,1/31/2022,56,27.96226415,4234.038404
1,31,2022,1/31/2022,57,26.76363636,4482.341136
1,31,2022,1/31/2022,57,27.71428571,4674.372018
1,31,2022,1/31/2022,54,30.85714286,4097.704925
1,31,2022,1/31/2022,51,33.58928571,3398.851693
1,31,2022,1/31/2022,50,35.96428571,2907.926048
1,31,2022,1/31/2022,48,38.58928571,2225.328104
1,31,2022,1/31/2022,47,40.90909091,1550.793629
1,31,2022,1/31/2022,46,43.16071429,939.9939354
2,1,2022,2/1/2022,44,46.41818182,3156.980618
2,1,2022,2/1/2022,43,47.07142857,3027.404052
2,1,2022,2/1/2022,42,50.25,3072.202504
2,1,2022,2/1/2022,41,51.54545455,3271.937857
2,1,2022,2/1/2022,42,45.69090909,3268.88666
2,1,2022,2/1/2022,41,49.49090909,3878.269873
2,1,2022,2/1/2022,40,53.12727273,4169.605768
2,1,2022,2/1/2022,38,59.98214286,4199.059512
2,1,2022,2/1/2022,38,63.28571429,4071.163313
2,1,2022,2/1/2022,41,61.30909091,3622.576446
2,1,2022,2/1/2022,45,55.62962963,3063.570665
2,1,2022,2/1/2022,48,51.83018868,2957.40745
2,1,2022,2/1/2022,51,48.72727273,3185.637441
2,1,2022,2/1/2022,54,41.26190476,3660.308342
2,1,2022,2/1/2022,56,37.57142857,4033.922604
2,1,2022,2/1/2022,58,34.875,4406.481757
2,1,2022,2/1/2022,58,35.55357143,4508.014908
2,1,2022,2/1/2022,57,37.98181818,4504.266787
2,1,2022,2/1/2022,55,42.94444444,4102.133749
2,1,2022,2/1/2022,53,46.96226415,3466.955932
2,1,2022,2/1/2022,52,51.16071429,2823.964398
2,1,2022,2/1/2022,51,54.58181818,2146.452776
2,1,2022,2/1/2022,50,55.45454545,1462.923736
2,1,2022,2/1/2022,49,57.65454545,749.1304447
2,2,2022,2/2/2022,48,60.83018868,2362.809502
2,2,2022,2/2/2022,47,64.41818182,1982.285776
2,2,2022,2/2/2022,46,65.63461538,1879.831078
2,2,2022,2/2/2022,45,63.47272727,2051.089175
2,2,2022,2/2/2022,44,61.09259259,2378.712401
2,2,2022,2/2/2022,44,60.67272727,2680.820094
2,2,2022,2/2/2022,44,61.375,2783.197177
2,2,2022,2/2/2022,44,64.76923077,2656.836726
2,2,2022,2/2/2022,44,67.52631579,2768.935889
2,2,2022,2/2/2022,45,68.83333333,2780.381015
2,2,2022,2/2/2022,47,68.69090909,2727.887089
2,2,2022,2/2/2022,49,67.07142857,2967.049985
2,2,2022,2/2/2022,51,65.7037037,3190.988207
2,2,2022,2/2/2022,52,65.44736842,3389.317952
2,2,2022,2/2/2022,54,64.33928571,3789.585234
2,2,2022,2/2/2022,55,64.33928571,4029.403196
2,2,2022,2/2/2022,54,65.57142857,3957.932909
2,2,2022,2/2/2022,53,67.25454545,3863.752058
2,2,2022,2/2/2022,52,67.4,3550.92815
2,2,2022,2/2/2022,49,76.36363636,3094.822758
2,2,2022,2/2/2022,48,78.14545455,2601.297374
2,2,2022,2/2/2022,47,81.45454545,1972.308822
2,2,2022,2/2/2022,46,84.25454545,1442.560572
2,2,2022,2/2/2022,45,85.46428571,1006.394727
2,3,2022,2/3/2022,46,86.2962963,2277.776068
2,3,2022,2/3/2022,46,87.60714286,1936.688679
2,3,2022,2/3/2022,48,88.14814815,1667.407765
2,3,2022,2/3/2022,49,89.92857143,1629.245207
2,3,2022,2/3/2022,49,91.63636364,1722.895761
2,3,2022,2/3/2022,50,92.54545455,2004.022279
2,3,2022,2/3/2022,51,93,2142.192363
2,3,2022,2/3/2022,52,93,2130.751356
2,3,2022,2/3/2022,54,93.05555556,2637.683014
2,3,2022,2/3/2022,55,93,3035.548651
2,3,2022,2/3/2022,57,92,3597.629391
2,3,2022,2/3/2022,58,92,3956.043785
2,3,2022,2/3/2022,59,92,4299.278103
2,3,2022,2/3/2022,61,92,4743.112803
2,3,2022,2/3/2022,61,92.7037037,4834.255612
2,3,2022,2/3/2022,62,92.39285714,5056.525179
2,3,2022,2/3/2022,62,92.86666667,5122.001593
2,3,2022,2/3/2022,62,93,5119.37263
2,3,2022,2/3/2022,63,92.76363636,5040.637341
2,3,2022,2/3/2022,64,92.03571429,4749.885658
2,3,2022,2/3/2022,64,91.94642857,4192.736792
2,3,2022,2/3/2022,63,92.18181818,3441.60452
2,3,2022,2/3/2022,63,93,2811.970384
2,3,2022,2/3/2022,62,93,2284.312732
2,4,2022,2/4/2022,62,93.7037037,4034.630059
2,4,2022,2/4/2022,62,94,3635.621634
2,4,2022,2/4/2022,62,94,3401.217894
2,4,2022,2/4/2022,62,94,3371.5589
2,4,2022,2/4/2022,62,94,3521.564174
2,4,2022,2/4/2022,62,94,3916.786952
2,4,2022,2/4/2022,62,94,3955.342878
2,4,2022,2/4/2022,54,93.90909091,2352.932275
2,4,2022,2/4/2022,48,93.98181818,2077.646837
2,4,2022,2/4/2022,45,93.70909091,2568.75572
2,4,2022,2/4/2022,44,93.25925926,2958.826215
2,4,2022,2/4/2022,44,93,3168.966809
2,4,2022,2/4/2022,43,92.09090909,3509.710687
2,4,2022,2/4/2022,43,91.14285714,3671.253438
2,4,2022,2/4/2022,42,90.2,3901.000499
2,4,2022,2/4/2022,42,89.5,3989.566306
2,4,2022,2/4/2022,42,88.33928571,4059.076653
2,4,2022,2/4/2022,41,88.01785714,4207.703482
2,4,2022,2/4/2022,40,87.82142857,4180.336877
2,4,2022,2/4/2022,39,88.03571429,4022.219128
2,4,2022,2/4/2022,38,87.96428571,3751.229111
2,4,2022,2/4/2022,37,87.83018868,3373.273208
2,4,2022,2/4/2022,36,85.7037037,3010.180547
2,4,2022,2/4/2022,34,84.85714286,2896.838265
2,5,2022,2/5/2022,34,84.66666667,3372.27687
2,5,2022,2/5/2022,33,83.5,3481.08095
2,5,2022,2/5/2022,32,82.79591837,3632.151054
2,5,2022,2/5/2022,32,78.88679245,3719.503486
2,5,2022,2/5/2022,31,75.96296296,3992.004
2,5,2022,2/5/2022,30,75.18181818,4343.73282
2,5,2022,2/5/2022,29,75,4548.536473
2,5,2022,2/5/2022,29,74.92727273,4435.570971
2,5,2022,2/5/2022,29,71.93103448,4388.902513
2,5,2022,2/5/2022,30,67,4187.055763
2,5,2022,2/5/2022,33,56.55357143,3660.694592
2,5,2022,2/5/2022,36,46.26785714,3118.591813
2,5,2022,2/5/2022,38,41.28571429,2699.407428
2,5,2022,2/5/2022,40,39.21428571,2314.740371
2,5,2022,2/5/2022,42,37.08928571,1944.79287
2,5,2022,2/5/2022,43,36.71428571,1792.309943
2,5,2022,2/5/2022,43,37.3255814,1872.949046
2,5,2022,2/5/2022,42,39.51851852,2180.708982
2,5,2022,2/5/2022,40,42.77586207,2595.750266
2,5,2022,2/5/2022,39,45.87272727,2762.268817
2,5,2022,2/5/2022,37,49.23636364,3030.329833
2,5,2022,2/5/2022,36,52.03508772,3089.638592
2,5,2022,2/5/2022,35,53.52727273,3220.394337
2,5,2022,2/5/2022,35,55.30909091,3474.926273
2,6,2022,2/6/2022,36,56.6,3339.072012
2,6,2022,2/6/2022,36,59.05454545,3281.923187
2,6,2022,2/6/2022,35,59.73076923,3407.233228
2,6,2022,2/6/2022,35,59,3440.770878
2,6,2022,2/6/2022,34,60.56363636,3670.150902
2,6,2022,2/6/2022,33,62.01851852,3931.089202
2,6,2022,2/6/2022,32,62.7037037,4069.098155
2,6,2022,2/6/2022,32,62.85714286,3915.378124
2,6,2022,2/6/2022,32,60.14285714,3853.395801
2,6,2022,2/6/2022,35,53.44444444,3345.655742
2,6,2022,2/6/2022,37,47.90697674,2992.680116
2,6,2022,2/6/2022,40,43.60714286,2415.145183
2,6,2022,2/6/2022,42,41.19642857,2001.988334
2,6,2022,2/6/2022,45,40.14285714,1376.531339
2,6,2022,2/6/2022,47,40.03773585,1071.390385
2,6,2022,2/6/2022,47,40.09090909,1133.636727
2,6,2022,2/6/2022,49,40.51785714,1242.487328
2,6,2022,2/6/2022,48,42.46428571,1319.845084
2,6,2022,2/6/2022,47,43.78571429,1341.53033
2,6,2022,2/6/2022,46,44.57142857,1442.272532
2,6,2022,2/6/2022,46,45.38181818,1387.467883
2,6,2022,2/6/2022,45,50.39285714,1504.452965
2,6,2022,2/6/2022,44,52.28571429,1644.004002
2,6,2022,2/6/2022,43,55.875,1931.725933
2,7,2022,2/7/2022,43,54.52727273,3091.916544
2,7,2022,2/7/2022,43,53.34545455,2748.165121
2,7,2022,2/7/2022,42,54.73214286,2761.92567
2,7,2022,2/7/2022,42,56.83636364,2749.782355
2,7,2022,2/7/2022,42,55.76785714,2925.355778
2,7,2022,2/7/2022,42,54.01818182,3281.314199
2,7,2022,2/7/2022,42,54.35714286,3391.241029
2,7,2022,2/7/2022,42,55.57142857,3241.712235
2,7,2022,2/7/2022,42,52.125,3341.89596
2,7,2022,2/7/2022,44,53.26785714,3178.840122
2,7,2022,2/7/2022,46,59.8,3036.591222
2,7,2022,2/7/2022,47,59.30357143,3180.253718
2,7,2022,2/7/2022,48,53.64814815,3413.317039
2,7,2022,2/7/2022,48,52.65217391,3579.550826
2,7,2022,2/7/2022,48,52.21153846,3717.043911
2,7,2022,2/7/2022,49,51.78181818,3857.982649
2,7,2022,2/7/2022,49,52.35714286,3917.383818
2,7,2022,2/7/2022,49,53.83636364,3939.330441
2,7,2022,2/7/2022,48,54.91071429,3762.526239
2,7,2022,2/7/2022,47,57.55357143,3383.620852
2,7,2022,2/7/2022,46,60.78571429,2955.211077
2,7,2022,2/7/2022,45,63.25454545,2458.729097
2,7,2022,2/7/2022,44,63.81818182,1994.186293
2,7,2022,2/7/2022,43,59.32142857,1598.096593
2,8,2022,2/8/2022,43,55.75471698,3201.509718
2,8,2022,2/8/2022,42,55.43636364,3057.417237
2,8,2022,2/8/2022,41,56.92727273,3068.091556
2,8,2022,2/8/2022,40,60.30357143,3225.709843
2,8,2022,2/8/2022,40,63.52727273,3415.538404
2,8,2022,2/8/2022,38,67.20408163,4172.921378
2,8,2022,2/8/2022,37,70.69642857,4437.62712
2,8,2022,2/8/2022,36,72.61111111,4327.644447
2,8,2022,2/8/2022,36,71.69090909,4272.22458
2,8,2022,2/8/2022,40,61.14285714,3819.957814
2,8,2022,2/8/2022,44,50.16363636,3325.101915
2,8,2022,2/8/2022,48,42.66071429,3135.901334
2,8,2022,2/8/2022,50,40.01785714,3330.096201
2,8,2022,2/8/2022,52,38.25,3541.154399
2,8,2022,2/8/2022,52,37.14545455,3627.297905
2,8,2022,2/8/2022,53,36.94545455,3805.177848
2,8,2022,2/8/2022,53,36.87037037,3877.709089
2,8,2022,2/8/2022,52,37.21428571,3847.009336
2,8,2022,2/8/2022,51,39.85714286,3728.207243
2,8,2022,2/8/2022,49,42.83928571,3382.902541
2,8,2022,2/8/2022,48,46.39285714,2889.171646
2,8,2022,2/8/2022,45,50.71428571,2501.38518
2,8,2022,2/8/2022,45,51.28571429,1865.129807
2,8,2022,2/8/2022,44,52.875,1430.119957
2,9,2022,2/9/2022,42,57.92592593,3584.185028
2,9,2022,2/9/2022,41,60.44642857,3461.74855
2,9,2022,2/9/2022,39,64.44444444,3676.233184
2,9,2022,2/9/2022,38,66.85714286,3882.0139
2,9,2022,2/9/2022,36,71.52727273,4454.882857
2,9,2022,2/9/2022,35,73.76785714,5099.125761
2,9,2022,2/9/2022,35,74.92857143,5174.957062
2,9,2022,2/9/2022,35,76.17857143,4740.337032
2,9,2022,2/9/2022,38,68.96363636,4116.025671
2,9,2022,2/9/2022,43,60.23214286,3324.535328
2,9,2022,2/9/2022,49,46.16363636,2875.04435
2,9,2022,2/9/2022,53,40.24074074,3301.721923
2,9,2022,2/9/2022,56,37.02173913,3897.690202
2,9,2022,2/9/2022,58,34.18181818,4288.718126
2,9,2022,2/9/2022,59,32.16071429,4497.857564
2,9,2022,2/9/2022,60,31.64285714,4686.493872
2,9,2022,2/9/2022,60,30.8627451,4729.846452
2,9,2022,2/9/2022,60,32.10714286,4942.160736
2,9,2022,2/9/2022,58,33.46428571,4584.840321
2,9,2022,2/9/2022,56,36,3972.488547
2,9,2022,2/9/2022,54,38.225,3189.758004
2,9,2022,2/9/2022,52,41.54545455,2244.048612
2,9,2022,2/9/2022,51,43.30909091,1533.826788
2,9,2022,2/9/2022,50,45.58928571,796.9373725
2,10,2022,2/10/2022,48,48.96363636,2511.886269
2,10,2022,2/10/2022,47,52.01785714,2125.041001
2,10,2022,2/10/2022,46,53.79245283,2045.538782
2,10,2022,2/10/2022,45,55.42857143,2247.59836
2,10,2022,2/10/2022,44,57.65454545,2654.289287
2,10,2022,2/10/2022,43,60.19642857,3257.441601
2,10,2022,2/10/2022,42,62.96428571,3582.997394
2,10,2022,2/10/2022,42,64.1372549,3328.232306
2,10,2022,2/10/2022,44,62.21153846,2899.987429
2,10,2022,2/10/2022,48,55.54545455,2550.999294
2,10,2022,2/10/2022,53,45.95833333,3001.940709
2,10,2022,2/10/2022,59,35.78181818,4077.309208
2,10,2022,2/10/2022,62,28.75,4635.857441
2,10,2022,2/10/2022,63,24.75,4839.478723
2,10,2022,2/10/2022,64,23.34545455,4971.112128
2,10,2022,2/10/2022,65,24,5046.299972
2,10,2022,2/10/2022,65,25.23214286,5102.159944
2,10,2022,2/10/2022,64,25.94545455,5224.199099
2,10,2022,2/10/2022,62,28.57142857,4994.199609
2,10,2022,2/10/2022,59,32.10714286,4255.299154
2,10,2022,2/10/2022,57,36.66071429,3493.731434
2,10,2022,2/10/2022,55,38.38181818,2579.013755
2,10,2022,2/10/2022,53,39.76785714,1663.821963
2,10,2022,2/10/2022,52,41.625,821.2744814
2,11,2022,2/11/2022,52,42.94444444,2569.454898
2,11,2022,2/11/2022,52,44,2203.280111
2,11,2022,2/11/2022,52,44.11538462,1999.363033
2,11,2022,2/11/2022,51,45.60784314,1880.484759
2,11,2022,2/11/2022,50,46.75,1987.802447
2,11,2022,2/11/2022,49,48.06122449,2268.972276
2,11,2022,2/11/2022,49,48.07692308,2403.719629
2,11,2022,2/11/2022,48,49.84782609,2282.724232
2,11,2022,2/11/2022,48,50.92727273,2338.195885
2,11,2022,2/11/2022,53,47.33928571,2793.746263
2,11,2022,2/11/2022,58,42.74545455,3723.359865
2,11,2022,2/11/2022,61,39.05,4291.695914
2,11,2022,2/11/2022,63,33.5,4670.344845
2,11,2022,2/11/2022,65,31.63636364,4867.316291
2,11,2022,2/11/2022,66,29.69090909,4919.692526
2,11,2022,2/11/2022,66,29.58928571,4922.842481
2,11,2022,2/11/2022,66,28.58928571,4933.194523
2,11,2022,2/11/2022,65,30,4988.668904
2,11,2022,2/11/2022,63,34.03571429,4792.299365
2,11,2022,2/11/2022,61,36.07142857,4259.917912
2,11,2022,2/11/2022,59,37.8,3544.674364
2,11,2022,2/11/2022,57,39.78571429,2718.342441
2,11,2022,2/11/2022,56,42.66071429,1999.002471
